run_id,timestamp_start,model,temperature,step_name,task_name,round,expert_name,estimate,percentile_25th,percentile_50th,percentile_75th,rationale,has_error,error_message,task_metric,task_metric_cvss,task_metric_disclosure_bounty,task_metric_patch_bounty
20260316_122826,2026-03-16T12:28:26.764798,gemini-2.5-pro,1.0,TA0002 - Execution,cURL,1,Defensive Security Specialist,,,,,,True,"Analysis API Call Failed: Error: Unexpected error - 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,5.3,540,135
20260316_122826,2026-03-16T12:28:26.764798,gemini-2.5-pro,1.0,TA0002 - Execution,cURL,1,Malware Reverse Engineer,,,,,,True,"Analysis API Call Failed: Error: Unexpected error - 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,5.3,540,135
20260316_122826,2026-03-16T12:28:26.764798,gemini-2.5-pro,1.0,TA0002 - Execution,cURL,1,AI/ML Security Researcher,,,,,,True,"Analysis API Call Failed: Error: Unexpected error - 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,5.3,540,135
20260316_122826,2026-03-16T12:28:26.764798,gemini-2.5-pro,1.0,TA0002 - Execution,cURL,1,Threat Intelligence Analyst,,,,,,True,"Analysis API Call Failed: Error: Unexpected error - 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,5.3,540,135
20260316_122826,2026-03-16T12:28:26.764798,gemini-2.5-pro,1.0,TA0002 - Execution,cURL,1,Security Software Developer,,,,,,True,"Analysis API Call Failed: Error: Unexpected error - 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,5.3,540,135
20260316_122826,2026-03-16T12:28:26.764798,gemini-2.5-pro,1.0,TA0002 - Execution,cURL,1,Incident Response Specialist,,,,,,True,"Analysis API Call Failed: Error: Unexpected error - 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,5.3,540,135
20260316_122826,2026-03-16T12:28:26.764798,gemini-2.5-pro,1.0,TA0002 - Execution,cURL,1,Academic Security Researcher,,,,,,True,"Analysis API Call Failed: Error: Unexpected error - 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,5.3,540,135
20260316_122826,2026-03-16T12:28:26.764798,gemini-2.5-pro,1.0,TA0002 - Execution,cURL,1,Red Team Operator,,,,,,True,"Analysis API Call Failed: Error: Unexpected error - 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,5.3,540,135
20260316_122826,2026-03-16T12:28:26.764798,gemini-2.5-pro,1.0,TA0002 - Execution,cURL,1,CTF Competition Expert,,,,,,True,"Analysis API Call Failed: Error: Unexpected error - 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,5.3,540,135
20260316_122826,2026-03-16T12:28:26.764798,gemini-2.5-pro,1.0,TA0002 - Execution,cURL,1,Security Compliance Officer,,,,,,True,"Analysis API Call Failed: Error: Unexpected error - 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",,5.3,540,135
